uid,content,role,session,group_type,strategy,icap
U006,one,user,3,low-uptake,Amplification,Constructive
U006,Okay. I will change 'give' to 'gives' here.,assistant,3,low-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U006,What's wrong here?,assistant,3,low-uptake,,
U042,"please add few words more, you need more details",user,3,mixed-uptake,Reformulate,Active
U042,I think I can make it longer by saying let me share more.,assistant,3,mixed-uptake,,
U042,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U056,"the subject ""action plan"" has to be singular.",user,3,low-uptake,Amplification,Constructive
U006,surprise -> surprises,user,3,low-uptake,Reformulate,Active
U056,What does singular mean?,assistant,3,low-uptake,,
U006,Why is it surprise and not surprises?,assistant,3,low-uptake,,
U042,good,user,3,mixed-uptake,Praise,Passive
U042,What do you mean by adding few words?,assistant,3,mixed-uptake,,
U012,It can be different genre->It can be a different genre,user,3,mixed-uptake,Reformulate,Active
U012,I understand. I will change it to 'It can be [a] different genre'.,assistant,3,mixed-uptake,,
U012,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U012,What's wrong here?,assistant,3,mixed-uptake,,
U006,novel is single,user,3,low-uptake,Amplification,Constructive
U006,What does it mean to be single?,assistant,3,low-uptake,,
U006,one,user,3,low-uptake,Amplification,Constructive
U006,What does it mean to be single?,assistant,3,low-uptake,,
U056,it means that the subject has only one quantity.,user,3,low-uptake,Amplification,Constructive
U056,What does it mean to have only one quantity?,assistant,3,low-uptake,,
U006,one,user,3,low-uptake,Reject,Active
U006,Okay. I will change 'surprise' to 'surprises' here.,assistant,3,low-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U006,How can I improve here?,assistant,3,low-uptake,,
U056,literally.,user,3,low-uptake,Amplification,Constructive
U056,Okay. I will change 'has' to 'have' here.,assistant,3,low-uptake,,
U056,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U056,What's wrong here?,assistant,3,low-uptake,,
U042,"like you said, add word like 'more'",user,3,mixed-uptake,Connection,Constructive
U042,What do you mean by adding word like 'more'?,assistant,3,mixed-uptake,,
U057,why I believe so.-> why i believe that robotics positively affect our world.,user,3,low-uptake,Reformulate,Active
U057,Why do I need to change 'why I believe so'?,assistant,3,low-uptake,,
U016,help -> helps,user,3,high-uptake,Reformulate,Active
U016,Okay. I will change 'help' to 'helps' here.,assistant,3,high-uptake,,
U016,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U016,What's wrong here?,assistant,3,high-uptake,,
U036,"change , to .",user,3,high-uptake,Reformulate,Active
U036,"Okay. I will change ',' to '.' here.",assistant,3,high-uptake,,
U036,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U036,How can I improve here?,assistant,3,high-uptake,,
U042,"you just said you will change sentence ""Let me share more""",user,3,mixed-uptake,Connection,Constructive
U042,I will change 'Let me share' to 'Let me share [more]'.,assistant,3,mixed-uptake,,
U042,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U042,How can I improve here?,assistant,3,mixed-uptake,,
U036,change try to tried,user,3,high-uptake,Reformulate,Active
U036,Okay. I will change 'try' to 'tried' here.,assistant,3,high-uptake,,
U036,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U036,Can you give me feedback on this part?,assistant,3,high-uptake,,
U006,strange -> stangely,user,3,low-uptake,Reformulate,Active
U006,What does stangely mean?,assistant,3,low-uptake,,
U016,there must be some details like 'while playing sports' at the end of sentece,user,3,high-uptake,Amplification,Constructive
U016,"I think it should say finally, people can meet new friends while play sports.",assistant,3,high-uptake,,
U016,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,high-uptake,,
U011,"You can change 'to finalize' to 'finally'. This will make the sentence less awkward. Also, change 'needs' to 'need', so that it will be grammatically correct.",user,3,mixed-uptake,Amplification,Constructive
U040,change into I really enjoy music,user,3,mixed-uptake,Reformulate,Active
U011,"I think it should be finally, the present guidebooks need to reassess.",assistant,3,mixed-uptake,,
U011,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U040,I think it should be I really enjoying music.,assistant,3,mixed-uptake,,
U040,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U006,not good,user,3,low-uptake,Reject,Active
U057,The sentence you asked is Thesis statement. And Thesis statement must include clear topic of essay. so you need to change 'why I believe so'.,user,3,low-uptake,Amplification,Constructive
U006,What does it mean that the words may read strange?,assistant,3,low-uptake,,
U057,What do you mean by thesis statement?,assistant,3,low-uptake,,
U056,"remove comma(,)",user,3,low-uptake,Reformulate,Active
U056,Why remove the comma?,assistant,3,low-uptake,,
U006,the word is not good,user,3,low-uptake,Amplification,Constructive
U006,What does it mean that the word is not good?,assistant,3,low-uptake,,
U040,enjoying --> enjoy,user,3,mixed-uptake,Reformulate,Active
U040,It should be I really enjoyings music.,assistant,3,mixed-uptake,,
U040,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U012,for they-> for them,user,3,mixed-uptake,Reformulate,Active
U006,strange,user,3,low-uptake,Amplification,Constructive
U012,Okay. I will change 'for they' to 'for them'.,assistant,3,mixed-uptake,,
U012,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U012,What's wrong here?,assistant,3,mixed-uptake,,
U006,Okay. I will change 'strange' to 'strangely' here.,assistant,3,low-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U006,How can I improve here?,assistant,3,low-uptake,,
U011,Yes.,user,3,mixed-uptake,Accept,Passive
U011,"I think it should be finally, the present guidebooks needs to reassess.",assistant,3,mixed-uptake,,
U011,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U036,change i to I,user,3,high-uptake,Reformulate,Active
U036,Why I should change 'i' to 'I'?,assistant,3,high-uptake,,
U042,change relaxation to relaxing,user,3,mixed-uptake,Reformulate,Active
U042,Why should I change relaxation to relaxing?,assistant,3,mixed-uptake,,
U040,enjoyings --> enjoy. grammer mistake,user,3,mixed-uptake,Amplification,Constructive
U056,"comma is not required with ""but"".",user,3,low-uptake,Amplification,Constructive
U040,What is grammer mistake?,assistant,3,mixed-uptake,,
U056,What does it mean that comma is not required with 'but'?,assistant,3,low-uptake,,
U040,grammer isn't correct,user,3,mixed-uptake,Amplification,Constructive
U040,I will change it to 'I really enjoy music.',assistant,3,mixed-uptake,,
U040,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U040,How do I fix this?,assistant,3,mixed-uptake,,
U011,"No, 'needs' should change to 'need' because the noun of this sentence is plural.",user,3,mixed-uptake,Amplification,Constructive
U011,I will change 'needs' to 'need' here.,assistant,3,mixed-uptake,,
U011,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,mixed-uptake,,
U011,Can you give me feedback on this part?,assistant,3,mixed-uptake,,
U006,get learn -> get to learn,user,3,low-uptake,Reformulate,Active
U006,Why do I need to add 'to'?,assistant,3,low-uptake,,
U040,them --> their,user,3,mixed-uptake,Reformulate,Active
U040,Why I should use their instead of them?,assistant,3,mixed-uptake,,
U042,it gives us more comfortable feeling,user,3,mixed-uptake,Amplification,Constructive
U056,"conjuction ""but"" doesn't need connecting comma punctation.",user,3,low-uptake,Amplification,Constructive
U042,What does it mean to give more comfortable feeling?,assistant,3,mixed-uptake,,
U006,get and learn both are verb,user,3,low-uptake,Amplification,Constructive
U056,What does connecting comma punctuation mean?,assistant,3,low-uptake,,
U006,What does it mean that get and learn are verb?,assistant,3,low-uptake,,
U057,"Thesis statement is sentence which located in last sentence of introduction, and clarify the topic of essay.",user,3,low-uptake,Amplification,Constructive
U057,What does clarify the topic of essay mean?,assistant,3,low-uptake,,
U016,"in this phrase, verb form will be -ing, play -> playing",user,3,high-uptake,Amplification,Constructive
U016,Okay. I will change 'play' to 'playing' here.,assistant,3,high-uptake,,
U016,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U016,How do I fix this?,assistant,3,high-uptake,,
U036,because pronoun i should write with capital letter,user,3,high-uptake,Amplification,Constructive
U056,comma sign which connects two independent clauses.,user,3,low-uptake,Amplification,Constructive
U042,it's more smmoth,user,3,mixed-uptake,Amplification,Constructive
U042,What does it mean to be more smmoth?,assistant,3,mixed-uptake,,
U036,Okay. I will change 'i' to 'I' here.,assistant,3,high-uptake,,
U036,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U056,Okay. I will remove the comma before 'but' here.,assistant,3,low-uptake,,
U036,Can you give me feedback on this part?,assistant,3,high-uptake,,
U056,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U056,How can I improve here?,assistant,3,low-uptake,,
U040,disconnected sentences.,user,3,mixed-uptake,Amplification,Constructive
U040,What does disconnected sentences mean?,assistant,3,mixed-uptake,,
U017,Can you give me feedback on this part?,assistant,3,low-uptake,,
U006,it can't write without 'to',user,3,low-uptake,Amplification,Constructive
U006,What does it mean it can't write without 'to'?,assistant,3,low-uptake,,
U012,Reading books is a wonderful hobby to have-> I think reading books is a wonderful hobby to have,user,3,mixed-uptake,Reformulate,Active
U012,I think reading book is a wonderful hobby to have?,assistant,3,mixed-uptake,,
U012,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U057,Revealing the topic of the essay,user,3,low-uptake,Amplification,Constructive
U040,"In this case, it doesn't matches grammer",user,3,mixed-uptake,Amplification,Constructive
U006,you must add to,user,3,low-uptake,Amplification,Constructive
U040,What does matches grammer mean?,assistant,3,mixed-uptake,,
U057,I will change 'why I believe so' to 'why I believe that robotics positively affect our world'.,assistant,3,low-uptake,,
U006,Okay. I will change 'get learn' to 'get to learn' here.,assistant,3,low-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U036,change cooking to cook,user,3,high-uptake,Reformulate,Active
U057,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,low-uptake,,
U006,What's wrong here?,assistant,3,low-uptake,,
U057,Can you give me feedback on this part?,assistant,3,low-uptake,,
U011,It will seem clearer if you add 'the' in front of the word 'city,user,3,mixed-uptake,Amplification,Constructive
U012,I think reading books is a wonderful hobby to have,user,3,mixed-uptake,Reformulate,Active
U036,Okay. I will change 'cooking' to 'cook' here.,assistant,3,high-uptake,,
U036,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,3,high-uptake,,
U036,How can I improve here?,assistant,3,high-uptake,,
U012,What does that mean?,assistant,3,mixed-uptake,,
U011,So it should be the sightseeing of the city has various aspect?,assistant,3,mixed-uptake,,
U011,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U011,"Yes, that's correct.",user,3,mixed-uptake,Accept,Passive
U011,So it should be the sightseeing of the city has various aspects attract tourists?,assistant,3,mixed-uptake,,
U011,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U017,you should use 'is' instead of 'are',user,3,low-uptake,Reformulate,Active
U017,Why is 'is' better than 'are'?,assistant,3,low-uptake,,
U006,teach -> teaches,user,3,low-uptake,Reformulate,Active
U006,Why teach changes to teaches?,assistant,3,low-uptake,,
U011,You should add 'that' before the word,user,3,mixed-uptake,Reformulate,Active
U011,So it should be the sightseeing of the city has various aspects that attract tourists?,assistant,3,mixed-uptake,,
U011,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,3,mixed-uptake,,
U012,It means reading books is good to do in freetime.,user,3,mixed-uptake,Reformulate,Active
